;Tabela 2 - População residente, total e respectiva distribuição percentual, ;;;;;;;;
; por situação do domicílio e grupos de idade, segundo os municípios e;;;;;;;;
;as classes de tamanho da população dos municípios - Maranhão - 2010;;;;;;;;
;;;;;;;;(conclusão);
Código do Município;Municípios e classes de tamanho da população dos municípios (habitantes);População residente;;;;;;;
;;Total;Distribuição percentual, por grupos de idade (%);;;;;;
;;;0 a 5 anos;6 a 14 anos;15 a 24 anos;25 a 39 anos;40 a 59 anos;60 anos ou mais;
;Rural;;;;;;;;
2109007;Porto Franco;  4 664;10,0;20,0;18,8;21,9;20,0;9,3;
2109106;Presidente Dutra;  12 731;10,4;18,6;20,7;21,3;18,6;10,3;
2109452;Raposa;  9 652;12,5;20,0;20,9;25,2;15,4;5,9;
2109502;Riachão;  10 004;11,5;22,5;17,0;20,1;18,3;10,6;
2109601;Rosário;  16 324;12,9;20,9;21,7;20,5;15,1;8,9;
2109809;Santa Helena;  19 532;14,4;21,6;20,5;21,3;14,6;7,7;
2110039;Santa Luzia do Paruá;  10 053;13,1;20,7;22,0;20,1;15,2;8,9;
2110104;Santa Quitéria do Maranhão;  15 050;15,3;24,0;19,6;18,6;14,2;8,4;
2110203;Santa Rita;  17 451;12,3;19,6;21,3;21,7;15,8;9,4;
2110500;São Bento;  17 228;10,8;18,5;21,6;22,0;17,3;9,7;
2110609;São Bernardo;  14 676;13,3;20,8;20,2;19,7;16,2;9,9;
2110708;São Domingos do Maranhão;  16 294;12,1;22,2;19,8;21,0;16,7;8,3;
2111102;São João dos Patos;  4 361;10,0;16,5;17,2;20,2;22,3;13,8;
2111409;São Luís Gonzaga do Maranhão;  12 257;12,7;21,1;18,5;21,6;17,4;8,8;
2111508;São Mateus do Maranhão;  10 381;13,6;21,9;20,1;17,9;17,4;9,2;
2111706;São Vicente Ferrer;  15 432;11,7;19,7;22,4;20,2;16,1;9,9;
2112100;Timbiras;  10 526;13,2;22,2;20,2;18,7;17,9;7,9;
2112308;Tuntum;  21 256;13,0;21,2;20,1;21,5;16,2;8,1;
2112407;Turiaçu;  23 002;15,4;23,8;19,8;19,6;14,2;7,1;
2112456;Turilândia;  12 493;16,3;22,8;20,1;19,9;14,7;6,3;
2112605;Urbano Santos;  7 199;17,1;23,6;19,4;17,3;14,4;8,2;
2112704;Vargem Grande;  22 725;13,9;22,9;20,9;19,9;15,2;7,1;
2112803;Viana;  22 581;13,3;21,8;20,2;19,7;15,8;9,2;
2112902;Vitória do Mearim;  16 406;13,2;22,6;21,2;18,6;16,0;8,3;
2113009;Vitorino Freire;  15 482;11,3;21,6;18,7;21,1;17,7;9,7;
;De 50.001 a 100.000 ;  333 325;14,1;22,8;19,8;19,6;15,6;8,1;
2101400;Balsas;  10 757;13,2;23,1;18,1;18,8;18,3;8,6;
2101608;Barra do Corda;  31 182;13,5;21,8;19,3;19,8;16,8;8,8;
2101707;Barreirinhas;  32 877;16,1;23,8;19,6;18,8;14,0;7,6;
2102325;Buriticupu;  29 448;15,3;24,4;19,5;20,8;14,0;6,0;
2103208;Chapadinha;  20 468;15,8;22,7;18,5;18,4;16,5;8,2;
2103604;Coroatá;  18 668;13,7;22,6;18,9;19,0;17,1;8,7;
2104800;Grajaú;  25 052;14,8;23,0;20,4;19,0;15,2;7,6;
2105401;Itapecuru Mirim;  27 442;12,9;21,7;20,2;19,5;16,5;9,2;
2108603;Pinheiro;  31 675;12,3;20,5;20,8;20,8;16,2;9,4;
2109908;Santa Inês;  4 085;11,9;21,7;18,0;19,8;17,0;11,6;
2110005;Santa Luzia;  48 254;14,5;23,5;19,5;19,6;15,5;7,3;
2112506;Tutóia;  34 108;13,7;23,3;21,4;19,0;14,3;8,4;
2114007;Zé Doca;  19 309;13,1;22,6;20,0;21,5;15,9;6,8;
;De 100.001 a 500.000 ;  306 483;11,8;19,2;19,8;23,7;17,7;7,8;
2100055;Açailândia;  25 810;12,9;20,8;19,5;23,4;16,8;6,6;
2101202;Bacabal;  22 154;13,0;20,5;19,3;20,4;17,6;9,2;
2103000;Caxias;  36 595;12,6;21,3;18,0;19,1;18,0;11,0;
2103307;Codó;  36 993;14,6;21,8;18,8;18,8;16,5;9,5;
2105302;Imperatriz;  12 958;11,0;20,7;18,3;21,7;17,3;11,0;
2107506;Paço do Lumiar;  26 310;11,7;18,6;20,6;25,7;16,6;6,8;
2111201;São José de Ribamar;  125 336;10,4;17,1;21,1;27,4;18,4;5,6;
2112209;Timon;  20 327;11,7;20,3;18,2;20,4;17,9;11,5;
;Mais de 500.000 ;  56 315;11,2;18,7;21,6;24,9;17,0;6,5;
2111300;São Luís;  56 315;11,2;18,7;21,6;24,9;17,0;6,5;
;;;;;;;;;
Fonte: IBGE, Censo Demográfico 2010. Resultados do Universo.;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
